# wavelength [Angstrom] --- F erg/s/cm2/A  --- F*lambda erg/s/cm2 
1.373e+03 5.227e-09 7.176e-06 
1.374e+03 5.447e-09 7.485e-06 
1.375e+03 5.524e-09 7.597e-06 
1.376e+03 5.405e-09 7.44e-06 
1.378e+03 5.319e-09 7.326e-06 
1.379e+03 5.414e-09 7.464e-06 
1.38e+03 5.197e-09 7.171e-06 
1.381e+03 5.131e-09 7.087e-06 
1.382e+03 5.483e-09 7.579e-06 
1.383e+03 5.486e-09 7.589e-06 
1.385e+03 5.336e-09 7.388e-06 
1.386e+03 5.305e-09 7.351e-06 
1.387e+03 5.338e-09 7.404e-06 
1.388e+03 5.492e-09 7.624e-06 
1.389e+03 5.468e-09 7.596e-06 
1.39e+03 5.479e-09 7.619e-06 
1.392e+03 5.4e-09 7.516e-06 
1.393e+03 5.303e-09 7.386e-06 
1.394e+03 5.232e-09 7.293e-06 
1.395e+03 5.242e-09 7.314e-06 
1.396e+03 5.152e-09 7.194e-06 
1.398e+03 5.037e-09 7.04e-06 
1.399e+03 5.182e-09 7.248e-06 
1.4e+03 5.467e-09 7.654e-06 
1.401e+03 5.521e-09 7.735e-06 
1.402e+03 5.529e-09 7.753e-06 
1.404e+03 5.559e-09 7.802e-06 
1.405e+03 5.698e-09 8.004e-06 
1.406e+03 6.005e-09 8.442e-06 
1.407e+03 5.975e-09 8.406e-06 
1.408e+03 5.737e-09 8.078e-06 
1.409e+03 5.63e-09 7.935e-06 
1.41e+03 5.658e-09 7.981e-06 
1.412e+03 5.763e-09 8.136e-06 
1.413e+03 6.012e-09 8.494e-06 
1.414e+03 6.081e-09 8.599e-06 
1.415e+03 6.001e-09 8.493e-06 
1.416e+03 6.287e-09 8.904e-06 
1.418e+03 6.247e-09 8.856e-06 
1.419e+03 6.237e-09 8.85e-06 
1.42e+03 6.257e-09 8.885e-06 
1.421e+03 6.217e-09 8.835e-06 
1.422e+03 6.242e-09 8.878e-06 
1.424e+03 6.346e-09 9.034e-06 
1.425e+03 6.412e-09 9.136e-06 
1.426e+03 6.421e-09 9.156e-06 
1.427e+03 6.441e-09 9.192e-06 
1.428e+03 6.185e-09 8.834e-06 
1.429e+03 5.907e-09 8.443e-06 
1.431e+03 5.738e-09 8.209e-06 
1.432e+03 5.508e-09 7.887e-06 
1.433e+03 5.654e-09 8.102e-06 
1.434e+03 5.97e-09 8.562e-06 
1.435e+03 5.874e-09 8.431e-06 
1.436e+03 6.109e-09 8.775e-06 
1.438e+03 6.37e-09 9.158e-06 
1.439e+03 6.169e-09 8.877e-06 
1.44e+03 6.369e-09 9.171e-06 
1.441e+03 6.486e-09 9.348e-06 
1.442e+03 6.361e-09 9.176e-06 
1.444e+03 6.416e-09 9.262e-06 
1.445e+03 6.572e-09 9.495e-06 
1.446e+03 6.731e-09 9.732e-06 
1.447e+03 6.908e-09 9.996e-06 
1.448e+03 6.88e-09 9.965e-06 
1.45e+03 6.955e-09 1.008e-05 
1.451e+03 6.943e-09 1.007e-05 
1.452e+03 6.961e-09 1.011e-05 
1.453e+03 6.964e-09 1.012e-05 
1.454e+03 6.932e-09 1.008e-05 
1.455e+03 6.925e-09 1.008e-05 
1.457e+03 6.921e-09 1.008e-05 
1.458e+03 6.921e-09 1.009e-05 
1.459e+03 6.712e-09 9.792e-06 
1.46e+03 6.651e-09 9.711e-06 
1.461e+03 6.851e-09 1.001e-05 
1.462e+03 6.654e-09 9.731e-06 
1.464e+03 6.36e-09 9.308e-06 
1.465e+03 6.22e-09 9.111e-06 
1.466e+03 6.411e-09 9.399e-06 
1.467e+03 6.41e-09 9.405e-06 
1.468e+03 6.214e-09 9.125e-06 
1.47e+03 6.215e-09 9.133e-06 
1.471e+03 6.175e-09 9.082e-06 
1.472e+03 5.964e-09 8.778e-06 
1.473e+03 6.021e-09 8.87e-06 
1.474e+03 6.135e-09 9.045e-06 
1.475e+03 6.367e-09 9.394e-06 
1.477e+03 6.597e-09 9.742e-06 
1.478e+03 6.648e-09 9.824e-06 
1.479e+03 6.414e-09 9.486e-06 
1.48e+03 6.196e-09 9.171e-06 
1.481e+03 6.259e-09 9.271e-06 
1.482e+03 6.255e-09 9.273e-06 
1.484e+03 6.223e-09 9.233e-06 
1.485e+03 6.44e-09 9.563e-06 
1.486e+03 6.79e-09 1.009e-05 
1.487e+03 7.129e-09 1.06e-05 
1.488e+03 7.155e-09 1.065e-05 
1.49e+03 6.877e-09 1.024e-05 
1.491e+03 6.646e-09 9.908e-06 
